returned_episode_lengths,returned_episode_returns,returned_episode_solved,delay,method,level,execute_horizon
49.64502,0.9868164,0.9477539,0,bid,worlds/l/hard_lunar_lander.json,6
76.3457,0.98095703,0.87158203,0,bid,worlds/l/mjc_half_cheetah.json,6
187.0625,0.97314453,0.8730469,0,bid,worlds/l/mjc_swimmer.json,6
200.12305,0.62841797,0.5546875,0,bid,worlds/l/mjc_walker.json,6
77.84961,0.9824219,0.98046875,0,bid,worlds/l/h17_unicycle.json,6
48.390137,0.99316406,0.9506836,0,bid,worlds/l/chain_lander.json,6
67.90625,0.98339844,0.9633789,0,bid,worlds/l/catcher_v3.json,6
172.86084,0.7939453,0.8300781,0,bid,worlds/l/trampoline.json,6
59.07617,0.94189453,0.9248047,0,bid,worlds/l/car_launch.json,6
35.36914,0.96972656,0.95214844,0,hard_masking,worlds/l/grasp_easy.json,6
128.90674,0.61572266,0.5996094,0,hard_masking,worlds/l/catapult.json,6
51.240723,0.99609375,0.9975586,0,hard_masking,worlds/l/cartpole_thrust.json,6
49.845703,0.96875,0.93603516,0,hard_masking,worlds/l/hard_lunar_lander.json,6
74.59766,0.984375,0.87402344,0,hard_masking,worlds/l/mjc_half_cheetah.json,6
180.87744,0.9824219,0.8745117,0,hard_masking,worlds/l/mjc_swimmer.json,6
191.28564,0.7475586,0.66064453,0,hard_masking,worlds/l/mjc_walker.json,6
78.31348,0.98095703,0.97998047,0,hard_masking,worlds/l/h17_unicycle.json,6
48.165527,0.9970703,0.9511719,0,hard_masking,worlds/l/chain_lander.json,6
67.88916,0.98339844,0.9633789,0,hard_masking,worlds/l/catcher_v3.json,6
171.03076,0.81884766,0.85595703,0,hard_masking,worlds/l/trampoline.json,6
58.70215,0.94433594,0.9213867,0,hard_masking,worlds/l/car_launch.json,6
35.385254,0.9707031,0.9555664,0,naive,worlds/l/grasp_easy.json,7
137.55078,0.5756836,0.56103516,0,naive,worlds/l/catapult.json,7
51.949707,0.9873047,0.99072266,0,naive,worlds/l/cartpole_thrust.json,7
50.07715,0.97509766,0.9291992,0,naive,worlds/l/hard_lunar_lander.json,7
76.796875,0.97998047,0.8745117,0,naive,worlds/l/mjc_half_cheetah.json,7
189.88135,0.96484375,0.88427734,0,naive,worlds/l/mjc_swimmer.json,7
201.09033,0.65771484,0.59033203,0,naive,worlds/l/mjc_walker.json,7
79.1582,0.97314453,0.9741211,0,naive,worlds/l/h17_unicycle.json,7
48.276367,0.9892578,0.93652344,0,naive,worlds/l/chain_lander.json,7
67.92334,0.97314453,0.96484375,0,naive,worlds/l/catcher_v3.json,7
172.25195,0.79003906,0.8286133,0,naive,worlds/l/trampoline.json,7
56.324707,0.94921875,0.9345703,0,naive,worlds/l/car_launch.json,7
34.703125,0.96875,0.95166016,0,realtime,worlds/l/grasp_easy.json,7
135.14111,0.5864258,0.5732422,0,realtime,worlds/l/catapult.json,7
52.318848,0.9863281,0.99121094,0,realtime,worlds/l/cartpole_thrust.json,7
50.023926,0.9814453,0.9394531,0,realtime,worlds/l/hard_lunar_lander.json,7
77.0293,0.9794922,0.85546875,0,realtime,worlds/l/mjc_half_cheetah.json,7
191.05273,0.9633789,0.8588867,0,realtime,worlds/l/mjc_swimmer.json,7
203.29834,0.6298828,0.55859375,0,realtime,worlds/l/mjc_walker.json,7
78.48291,0.96777344,0.9716797,0,realtime,worlds/l/h17_unicycle.json,7
48.073242,0.9926758,0.9394531,0,realtime,worlds/l/chain_lander.json,7
68.09131,0.96484375,0.9589844,0,realtime,worlds/l/catcher_v3.json,7
171.68945,0.7841797,0.8334961,0,realtime,worlds/l/trampoline.json,7
57.09912,0.94677734,0.9272461,0,realtime,worlds/l/car_launch.json,7
36.03955,0.96435547,0.94873047,0,bid,worlds/l/grasp_easy.json,7
138.04004,0.5722656,0.5600586,0,bid,worlds/l/catapult.json,7
51.506348,0.98291016,0.98876953,0,bid,worlds/l/cartpole_thrust.json,7
49.931152,0.9741211,0.9321289,0,bid,worlds/l/hard_lunar_lander.json,7
78.42871,0.98046875,0.87158203,0,bid,worlds/l/mjc_half_cheetah.json,7
196.10498,0.9458008,0.84716797,0,bid,worlds/l/mjc_swimmer.json,7
205.66748,0.59765625,0.5361328,0,bid,worlds/l/mjc_walker.json,7
78.20996,0.97753906,0.97509766,0,bid,worlds/l/h17_unicycle.json,7
48.52539,0.9926758,0.93310547,0,bid,worlds/l/chain_lander.json,7
67.901855,0.9609375,0.9555664,0,bid,worlds/l/catcher_v3.json,7
172.16113,0.7841797,0.8276367,0,bid,worlds/l/trampoline.json,7
55.391113,0.9555664,0.93408203,0,bid,worlds/l/car_launch.json,7
35.52588,0.9707031,0.95410156,0,hard_masking,worlds/l/grasp_easy.json,7
138.74658,0.5703125,0.5551758,0,hard_masking,worlds/l/catapult.json,7
51.948242,0.9873047,0.9897461,0,hard_masking,worlds/l/cartpole_thrust.json,7
50.07715,0.97509766,0.9291992,0,hard_masking,worlds/l/hard_lunar_lander.json,7
77.2832,0.98583984,0.8671875,0,hard_masking,worlds/l/mjc_half_cheetah.json,7
189.15332,0.96533203,0.8725586,0,hard_masking,worlds/l/mjc_swimmer.json,7
202.34277,0.64453125,0.5673828,0,hard_masking,worlds/l/mjc_walker.json,7
79.1582,0.97314453,0.9741211,0,hard_masking,worlds/l/h17_unicycle.json,7
48.194824,0.9897461,0.9326172,0,hard_masking,worlds/l/chain_lander.json,7
67.918945,0.97216797,0.96435547,0,hard_masking,worlds/l/catcher_v3.json,7
172.11377,0.79589844,0.8305664,0,hard_masking,worlds/l/trampoline.json,7
56.23291,0.94970703,0.9350586,0,hard_masking,worlds/l/car_launch.json,7
35.057617,0.9614258,0.9433594,0,naive,worlds/l/grasp_easy.json,8
128.0708,0.62158203,0.60253906,0,naive,worlds/l/catapult.json,8
52.075195,0.97265625,0.9819336,0,naive,worlds/l/cartpole_thrust.json,8
49.836914,0.9736328,0.92333984,0,naive,worlds/l/hard_lunar_lander.json,8
78.65039,0.9790039,0.8515625,0,naive,worlds/l/mjc_half_cheetah.json,8
196.69238,0.9345703,0.84277344,0,naive,worlds/l/mjc_swimmer.json,8
207.95996,0.5776367,0.5131836,0,naive,worlds/l/mjc_walker.json,8
