delay,method,level,execute_horizon,mean_inference_s,mean_task_completion_time_s,returned_episode_lengths,returned_episode_returns,returned_episode_solved,worker_id
2,discrete_rtc,worlds/l/hard_lunar_lander.json,2,0.6514096047496423,1.4506674,43.52002,0.96777344,0.9536133,1
2,bid,worlds/l/cartpole_thrust.json,2,1.1599592461017891,1.5799805,47.399414,0.9223633,0.9399414,1
2,bid,worlds/l/hard_lunar_lander.json,2,1.1599592461017891,1.4693686,44.081055,0.96240234,0.94091797,1
2,naive,worlds/l/cartpole_thrust.json,3,0.6326494225999341,1.8171225,54.51367,0.8847656,0.9165039,1
2,naive,worlds/l/hard_lunar_lander.json,3,0.6326494225999341,1.4836102,44.5083,0.9482422,0.9350586,1
2,discrete_rtc,worlds/l/cartpole_thrust.json,3,0.64939322329883,1.4771647,44.31494,0.98535156,0.9897461,1
2,discrete_rtc,worlds/l/hard_lunar_lander.json,3,0.64939322329883,1.4534343,43.603027,0.9707031,0.9506836,1
2,bid,worlds/l/cartpole_thrust.json,3,1.134063415651326,1.8030274,54.09082,0.8881836,0.92529297,1
2,bid,worlds/l/hard_lunar_lander.json,3,1.134063415651326,1.4754883,44.26465,0.9291992,0.92333984,1
2,naive,worlds/l/cartpole_thrust.json,4,0.6452600605494808,1.9894532,59.683594,0.6904297,0.7919922,1
2,naive,worlds/l/hard_lunar_lander.json,4,0.6452600605494808,1.48903,44.6709,0.85791016,0.87353516,1
2,discrete_rtc,worlds/l/cartpole_thrust.json,4,0.6530023922503461,1.4769369,44.308105,0.9760742,0.9848633,1
2,discrete_rtc,worlds/l/hard_lunar_lander.json,4,0.6530023922503461,1.464144,43.924316,0.9609375,0.9375,1
2,bid,worlds/l/cartpole_thrust.json,4,1.1217489701986778,1.9877605,59.632812,0.68896484,0.79541016,1
2,bid,worlds/l/hard_lunar_lander.json,4,1.1217489701986778,1.510726,45.321777,0.82714844,0.8569336,1
2,naive,worlds/l/cartpole_thrust.json,5,0.6458661102020414,2.325114,69.75342,0.46826172,0.63623047,1
2,naive,worlds/l/hard_lunar_lander.json,5,0.6458661102020414,1.5438151,46.314453,0.7084961,0.7758789,1
2,discrete_rtc,worlds/l/cartpole_thrust.json,5,0.6455143123981543,1.506836,45.20508,0.97753906,0.9838867,1
2,discrete_rtc,worlds/l/hard_lunar_lander.json,5,0.6455143123981543,1.4494467,43.4834,0.9614258,0.9345703,1
2,bid,worlds/l/cartpole_thrust.json,5,1.119959618098801,2.2572267,67.7168,0.50878906,0.6660156,1
2,bid,worlds/l/hard_lunar_lander.json,5,1.119959618098801,1.5480144,46.44043,0.77734375,0.8149414,1
2,naive,worlds/l/cartpole_thrust.json,6,0.6422689529514173,2.7228029,81.68408,-0.10839844,0.25830078,1
2,naive,worlds/l/hard_lunar_lander.json,6,0.6422689529514173,1.5833334,47.5,0.6074219,0.70410156,1
2,discrete_rtc,worlds/l/cartpole_thrust.json,6,0.6443281233980087,1.5676922,47.03076,0.9428711,0.9614258,1
2,discrete_rtc,worlds/l/hard_lunar_lander.json,6,0.6443281233980087,1.4644043,43.93213,0.93115234,0.9213867,1
2,bid,worlds/l/cartpole_thrust.json,6,1.1247521030483767,2.6521323,79.563965,-0.0703125,0.28857422,1
2,bid,worlds/l/hard_lunar_lander.json,6,1.1247521030483767,1.5366049,46.098145,0.7006836,0.7705078,1
3,naive,worlds/l/cartpole_thrust.json,3,0.6461724589491495,2.4983726,74.95117,0.32910156,0.55078125,1
3,naive,worlds/l/hard_lunar_lander.json,3,0.6461724589491495,1.5215983,45.64795,0.7324219,0.7895508,1
3,discrete_rtc,worlds/l/cartpole_thrust.json,3,0.6448467575013638,1.6438966,49.316895,0.9692383,0.98046875,1
3,discrete_rtc,worlds/l/hard_lunar_lander.json,3,0.6448467575013638,1.4511395,43.53418,0.9501953,0.93359375,1
3,bid,worlds/l/cartpole_thrust.json,3,1.1426113470981365,2.4689455,74.06836,0.32080078,0.54248047,1
3,bid,worlds/l/hard_lunar_lander.json,3,1.1426113470981365,1.5048178,45.14453,0.7416992,0.79345703,1
3,naive,worlds/l/cartpole_thrust.json,4,0.6352457430999493,1.9961426,59.884277,0.0009765625,0.3305664,1
3,naive,worlds/l/hard_lunar_lander.json,4,0.6352457430999493,1.5534995,46.60498,0.54833984,0.6616211,1
3,discrete_rtc,worlds/l/cartpole_thrust.json,4,0.6447631782997633,1.6595378,49.786133,0.93896484,0.9609375,1
3,discrete_rtc,worlds/l/hard_lunar_lander.json,4,0.6447631782997633,1.4616863,43.850586,0.9350586,0.9272461,1
3,bid,worlds/l/cartpole_thrust.json,4,1.1468271134479435,1.9806967,59.4209,0.017089844,0.34277344,1
3,bid,worlds/l/hard_lunar_lander.json,4,1.1468271134479435,1.5417969,46.253906,0.55322266,0.67626953,1
3,naive,worlds/l/cartpole_thrust.json,5,0.6532231555000181,1.7732586,53.197754,-0.036132812,0.29736328,1
3,naive,worlds/l/hard_lunar_lander.json,5,0.6532231555000181,1.5659668,46.979004,0.38378906,0.5673828,1
3,discrete_rtc,worlds/l/cartpole_thrust.json,5,0.6428608061512933,1.8693849,56.081543,0.77490234,0.8520508,1
3,discrete_rtc,worlds/l/hard_lunar_lander.json,5,0.6428608061512933,1.4764323,44.29297,0.89501953,0.89208984,1
3,bid,worlds/l/cartpole_thrust.json,5,1.1442764010978863,1.7694988,53.08496,-0.028320312,0.30566406,1
3,bid,worlds/l/hard_lunar_lander.json,5,1.1442764010978863,1.5647136,46.941406,0.45458984,0.59814453,1
3,naive,worlds/l/cartpole_thrust.json,5,0.6484306595521048,1.7732586,53.197754,-0.036132812,0.29736328,1
3,naive,worlds/l/hard_lunar_lander.json,5,0.6484306595521048,1.5659668,46.979004,0.38378906,0.5673828,1
3,discrete_rtc,worlds/l/cartpole_thrust.json,5,0.6644490801991196,1.8693849,56.081543,0.77490234,0.8520508,1
3,discrete_rtc,worlds/l/hard_lunar_lander.json,5,0.6644490801991196,1.4764323,44.29297,0.89501953,0.89208984,1
3,bid,worlds/l/cartpole_thrust.json,5,1.2458540680498118,1.7694988,53.08496,-0.028320312,0.30566406,1
3,bid,worlds/l/hard_lunar_lander.json,5,1.2458540680498118,1.5647136,46.941406,0.45458984,0.59814453,1
4,naive,worlds/l/cartpole_thrust.json,4,0.6564203968999209,1.5380535,46.1416,-0.1796875,0.21435547,1
4,naive,worlds/l/hard_lunar_lander.json,4,0.6564203968999209,1.6095704,48.28711,0.30615234,0.49609375,1
4,discrete_rtc,worlds/l/cartpole_thrust.json,4,0.672602769950754,2.2060547,66.18164,0.43066406,0.6225586,1
4,discrete_rtc,worlds/l/hard_lunar_lander.json,4,0.672602769950754,1.4785483,44.356445,0.8823242,0.8886719,1
4,bid,worlds/l/cartpole_thrust.json,4,1.2453030122997006,1.5427735,46.283203,-0.15039062,0.23388672,1
4,bid,worlds/l/hard_lunar_lander.json,4,1.2453030122997006,1.614974,48.44922,0.29541016,0.49804688,1
0,naive,worlds/l/mjc_half_cheetah.json,1,0.6390450904000318,1.8682944,56.04883,0.9873047,0.9277344,2
0,naive,worlds/l/mjc_swimmer.json,1,0.6390450904000318,4.1881676,125.64502,1.0,0.91845703,2
0,discrete_rtc,worlds/l/mjc_half_cheetah.json,1,0.659195546299452,1.8684245,56.052734,0.9873047,0.9277344,2
0,discrete_rtc,worlds/l/mjc_swimmer.json,1,0.659195546299452,4.1881676,125.64502,1.0,0.91845703,2
0,bid,worlds/l/mjc_half_cheetah.json,1,1.188950016151648,1.8342286,55.026855,0.99072266,0.94091797,2
0,bid,worlds/l/mjc_swimmer.json,1,1.188950016151648,4.1515303,124.5459,1.0,0.90185547,2
0,naive,worlds/l/mjc_half_cheetah.json,2,0.6780843638494843,1.9150554,57.45166,0.99121094,0.9379883,2
0,naive,worlds/l/mjc_swimmer.json,2,0.6780843638494843,4.35293,130.58789,1.0,0.9165039,2
0,discrete_rtc,worlds/l/mjc_half_cheetah.json,2,0.6709120757994242,1.9151043,57.453125,0.99121094,0.93896484,2
0,discrete_rtc,worlds/l/mjc_swimmer.json,2,0.6709120757994242,4.35293,130.58789,1.0,0.9165039,2
0,bid,worlds/l/mjc_half_cheetah.json,2,1.1919459730008384,1.838493,55.154785,0.99365234,0.9399414,2
0,bid,worlds/l/mjc_swimmer.json,2,1.1919459730008384,4.3622074,130.86621,1.0,0.9121094,2
0,naive,worlds/l/mjc_half_cheetah.json,3,0.6766766874527093,1.9304688,57.914062,0.9926758,0.93115234,2
0,naive,worlds/l/mjc_swimmer.json,3,0.6766766874527093,4.6620445,139.86133,1.0,0.9111328,2
0,discrete_rtc,worlds/l/mjc_half_cheetah.json,3,0.6785133986501023,1.9292319,57.876953,0.9916992,0.9296875,2
0,discrete_rtc,worlds/l/mjc_swimmer.json,3,0.6785133986501023,4.6620445,139.86133,1.0,0.9111328,2
0,bid,worlds/l/mjc_half_cheetah.json,3,1.156537707350799,1.8843751,56.53125,0.98828125,0.93066406,2
0,bid,worlds/l/mjc_swimmer.json,3,1.156537707350799,4.67627,140.28809,1.0,0.9091797,2
0,naive,worlds/l/mjc_half_cheetah.json,4,0.6623728254489833,1.8988608,56.96582,0.98828125,0.93066406,2
0,naive,worlds/l/mjc_swimmer.json,4,0.6623728254489833,4.929574,147.8872,0.9995117,0.90966797,2
0,discrete_rtc,worlds/l/mjc_half_cheetah.json,4,0.6814600023499224,1.8986492,56.959473,0.98828125,0.9301758,2
0,discrete_rtc,worlds/l/mjc_swimmer.json,4,0.6814600023499224,4.929574,147.8872,0.9995117,0.90966797,2
0,bid,worlds/l/mjc_half_cheetah.json,4,1.200468789751176,1.8960938,56.882812,0.9848633,0.9355469,2
0,bid,worlds/l/mjc_swimmer.json,4,1.200468789751176,4.920329,147.60986,0.99902344,0.89404297,2
0,naive,worlds/l/mjc_half_cheetah.json,5,0.6671778992487816,1.9472494,58.41748,0.97802734,0.92041016,2
0,naive,worlds/l/mjc_swimmer.json,5,0.6671778992487816,5.1882815,155.64844,0.99853516,0.90234375,2
0,discrete_rtc,worlds/l/mjc_half_cheetah.json,5,0.665442744398024,1.9483563,58.450684,0.97802734,0.9223633,2
0,discrete_rtc,worlds/l/mjc_swimmer.json,5,0.665442744398024,5.1882815,155.64844,0.99853516,0.90234375,2
0,bid,worlds/l/mjc_half_cheetah.json,5,1.187181405449519,1.949935,58.498047,0.97802734,0.9213867,2
0,bid,worlds/l/mjc_swimmer.json,5,1.187181405449519,5.234945,157.04834,0.9980469,0.88916016,2
0,naive,worlds/l/mjc_half_cheetah.json,6,0.6698750288021984,1.9309409,57.928223,0.98291016,0.92578125,2
0,naive,worlds/l/mjc_swimmer.json,6,0.6698750288021984,5.4654465,163.96338,0.9951172,0.8901367,2
0,discrete_rtc,worlds/l/mjc_half_cheetah.json,6,0.668412916950183,1.9313152,57.939453,0.98291016,0.92626953,2
0,discrete_rtc,worlds/l/mjc_swimmer.json,6,0.668412916950183,5.4654465,163.96338,0.9951172,0.8901367,2
0,bid,worlds/l/mjc_half_cheetah.json,6,1.1511269603011898,1.9693524,59.080566,0.9785156,0.91796875,2
0,bid,worlds/l/mjc_swimmer.json,6,1.1511269603011898,5.5014653,165.04395,0.99560547,0.89208984,2
0,naive,worlds/l/mjc_half_cheetah.json,7,0.6654615410021506,1.9797201,59.3916,0.97021484,0.91552734,2
0,naive,worlds/l/mjc_swimmer.json,7,0.6654615410021506,5.699805,170.99414,0.98583984,0.8823242,2
0,discrete_rtc,worlds/l/mjc_half_cheetah.json,7,0.670430159298121,1.98125,59.4375,0.9707031,0.9160156,2
0,discrete_rtc,worlds/l/mjc_swimmer.json,7,0.670430159298121,5.699805,170.99414,0.98583984,0.8823242,2
0,bid,worlds/l/mjc_half_cheetah.json,7,1.1329525319975802,2.007373,60.22119,0.96240234,0.9189453,2
0,bid,worlds/l/mjc_swimmer.json,7,1.1329525319975802,5.7696457,173.08936,0.98535156,0.8876953,2
0,naive,worlds/l/mjc_half_cheetah.json,8,0.6606459952483419,1.998698,59.960938,0.9663086,0.92041016,2
0,naive,worlds/l/mjc_swimmer.json,8,0.6606459952483419,5.9446616,178.33984,0.97314453,0.8803711,2
0,discrete_rtc,worlds/l/mjc_half_cheetah.json,8,0.6663904404005734,1.9997071,59.99121,0.9667969,0.92089844,2
0,discrete_rtc,worlds/l/mjc_swimmer.json,8,0.6663904404005734,5.9446616,178.33984,0.97314453,0.8803711,2
0,bid,worlds/l/mjc_half_cheetah.json,8,1.1372953547019278,2.0063314,60.18994,0.9692383,0.91845703,2
0,bid,worlds/l/mjc_swimmer.json,8,1.1372953547019278,5.94598,178.3794,0.9692383,0.86865234,2
1,naive,worlds/l/mjc_half_cheetah.json,1,0.6563714750489453,1.9513998,58.541992,0.99365234,0.9277344,2
1,naive,worlds/l/mjc_swimmer.json,1,0.6563714750489453,5.415674,162.47021,0.99560547,0.9008789,2
1,discrete_rtc,worlds/l/mjc_half_cheetah.json,1,0.6630495329503902,2.0536134,61.6084,0.9824219,0.9189453,2
1,discrete_rtc,worlds/l/mjc_swimmer.json,1,0.6630495329503902,4.358838,130.76514,0.9980469,0.89990234,2
1,bid,worlds/l/mjc_half_cheetah.json,1,1.1555641304003077,1.8767091,56.30127,0.9897461,0.94628906,2
1,bid,worlds/l/mjc_swimmer.json,1,1.1555641304003077,4.7444987,142.33496,0.9995117,0.8989258,2
1,naive,worlds/l/mjc_half_cheetah.json,2,0.661624125551316,1.990739,59.722168,0.9902344,0.9223633,2
1,naive,worlds/l/mjc_swimmer.json,2,0.661624125551316,5.5983076,167.94922,0.9897461,0.9013672,2
1,discrete_rtc,worlds/l/mjc_half_cheetah.json,2,0.6599320520996116,2.2689779,68.069336,0.9584961,0.89941406,2
1,discrete_rtc,worlds/l/mjc_swimmer.json,2,0.6599320520996116,4.702035,141.06104,0.99560547,0.89453125,2
1,bid,worlds/l/mjc_half_cheetah.json,2,1.1559733032481745,1.9117026,57.351074,0.98583984,0.93603516,2
1,bid,worlds/l/mjc_swimmer.json,2,1.1559733032481745,5.18112,155.4336,0.9951172,0.89941406,2
1,naive,worlds/l/mjc_half_cheetah.json,3,0.6505526151508093,2.0204103,60.612305,0.98535156,0.92626953,2
1,naive,worlds/l/mjc_swimmer.json,3,0.6505526151508093,5.96071,178.82129,0.9609375,0.87402344,2
1,discrete_rtc,worlds/l/mjc_half_cheetah.json,3,0.6706612857989966,2.303467,69.104004,0.921875,0.87597656,2
1,discrete_rtc,worlds/l/mjc_swimmer.json,3,0.6706612857989966,5.038786,151.16357,0.9946289,0.9033203,2
1,bid,worlds/l/mjc_half_cheetah.json,3,1.158685279349447,1.9341309,58.023926,0.97753906,0.92822266,2
1,bid,worlds/l/mjc_swimmer.json,3,1.158685279349447,5.5594893,166.78467,0.99121094,0.8901367,2
1,naive,worlds/l/mjc_half_cheetah.json,4,0.6628436624014284,1.9608887,58.82666,0.9765625,0.92333984,2
1,naive,worlds/l/mjc_swimmer.json,4,0.6628436624014284,6.15433,184.62988,0.94189453,0.8491211,2
1,discrete_rtc,worlds/l/mjc_half_cheetah.json,4,0.6696279085503193,2.264551,67.93652,0.92529297,0.8881836,2
1,discrete_rtc,worlds/l/mjc_swimmer.json,4,0.6696279085503193,5.269776,158.09326,0.9921875,0.8979492,2
1,bid,worlds/l/mjc_half_cheetah.json,4,1.1364910204487386,1.9827963,59.483887,0.9682617,0.91796875,2
1,bid,worlds/l/mjc_swimmer.json,4,1.1364910204487386,5.84266,175.27979,0.97216797,0.87890625,2
1,naive,worlds/l/mjc_half_cheetah.json,5,0.6613407471479149,2.016439,60.493164,0.9765625,0.9213867,2
1,naive,worlds/l/mjc_swimmer.json,5,0.6613407471479149,6.4676275,194.02881,0.9135742,0.8203125,2
1,discrete_rtc,worlds/l/mjc_half_cheetah.json,5,0.6602649648004444,2.289372,68.68115,0.92333984,0.88720703,2
1,discrete_rtc,worlds/l/mjc_swimmer.json,5,0.6602649648004444,5.542692,166.28076,0.9814453,0.88623047,2
1,bid,worlds/l/mjc_half_cheetah.json,5,1.1423333801998523,2.0432293,61.296875,0.95703125,0.9121094,2
1,bid,worlds/l/mjc_swimmer.json,5,1.1423333801998523,6.1563807,184.6914,0.9477539,0.84375,2
1,naive,worlds/l/mjc_half_cheetah.json,6,0.6634746662486577,2.0862794,62.58838,0.96875,0.9160156,2
1,naive,worlds/l/mjc_swimmer.json,6,0.6634746662486577,6.702588,201.07764,0.8569336,0.7558594,2
1,discrete_rtc,worlds/l/mjc_half_cheetah.json,6,0.6660323595016961,2.3494306,70.48291,0.90771484,0.8642578,2
1,discrete_rtc,worlds/l/mjc_swimmer.json,6,0.6660323595016961,5.8336916,175.01074,0.9692383,0.87841797,2
1,bid,worlds/l/mjc_half_cheetah.json,6,1.148743530199863,2.063493,61.904785,0.95996094,0.9057617,2
1,bid,worlds/l/mjc_swimmer.json,6,1.148743530199863,6.480632,194.41895,0.8979492,0.80566406,2
1,naive,worlds/l/mjc_half_cheetah.json,7,0.6553548003488686,2.0710125,62.13037,0.94384766,0.8911133,2
1,naive,worlds/l/mjc_swimmer.json,7,0.6553548003488686,6.897917,206.9375,0.8076172,0.7246094,2
1,discrete_rtc,worlds/l/mjc_half_cheetah.json,7,0.6722713724506321,2.373047,71.19141,0.9121094,0.87353516,2
1,discrete_rtc,worlds/l/mjc_swimmer.json,7,0.6722713724506321,6.1717124,185.15137,0.93359375,0.8334961,2
1,bid,worlds/l/mjc_half_cheetah.json,7,1.1723929686006158,2.097982,62.939453,0.9550781,0.90625,2
1,bid,worlds/l/mjc_swimmer.json,7,1.1723929686006158,6.690186,200.70557,0.8598633,0.77685547,2
2,naive,worlds/l/mjc_half_cheetah.json,2,0.6648962048522662,2.0587404,61.762207,0.9707031,0.92578125,2
2,naive,worlds/l/mjc_swimmer.json,2,0.6648962048522662,6.736475,202.09424,0.8535156,0.7661133,2
2,discrete_rtc,worlds/l/mjc_half_cheetah.json,2,0.6628611308493418,2.0657554,61.972656,0.95996094,0.91259766,2
2,discrete_rtc,worlds/l/mjc_swimmer.json,2,0.6628611308493418,5.2339845,157.01953,0.99121094,0.88720703,2
2,bid,worlds/l/mjc_half_cheetah.json,2,1.132944915848202,1.943392,58.301758,0.9770508,0.9296875,2
2,bid,worlds/l/mjc_swimmer.json,2,1.132944915848202,6.025749,180.77246,0.9667969,0.87646484,2
2,naive,worlds/l/mjc_half_cheetah.json,3,0.6618122050480452,2.0638673,61.916016,0.9682617,0.9140625,2
2,naive,worlds/l/mjc_swimmer.json,3,0.6618122050480452,6.926107,207.7832,0.80859375,0.71728516,2
2,discrete_rtc,worlds/l/mjc_half_cheetah.json,3,0.6668812597024953,2.1596193,64.788574,0.94873047,0.9057617,2
2,discrete_rtc,worlds/l/mjc_swimmer.json,3,0.6668812597024953,5.614779,168.44336,0.9765625,0.88378906,2
2,bid,worlds/l/mjc_half_cheetah.json,3,1.151098674049717,1.9933269,59.799805,0.9663086,0.92089844,2
2,bid,worlds/l/mjc_swimmer.json,3,1.151098674049717,6.486784,194.60352,0.8959961,0.8076172,2
2,naive,worlds/l/mjc_half_cheetah.json,4,0.6674049313995056,2.0445151,61.33545,0.9638672,0.91015625,2
2,naive,worlds/l/mjc_swimmer.json,4,0.6674049313995056,7.0092287,210.27686,0.7841797,0.70654297,2
2,discrete_rtc,worlds/l/mjc_half_cheetah.json,4,0.6779485289996956,2.2032716,66.098145,0.9243164,0.8881836,2
2,discrete_rtc,worlds/l/mjc_swimmer.json,4,0.6779485289996956,5.9214683,177.64404,0.9658203,0.86376953,2
2,bid,worlds/l/mjc_half_cheetah.json,4,1.1520248590997653,2.07806,62.341797,0.9448242,0.90478516,2
2,bid,worlds/l/mjc_swimmer.json,4,1.1520248590997653,6.681413,200.44238,0.8598633,0.7729492,2
2,naive,worlds/l/mjc_half_cheetah.json,5,0.6639101142500294,2.2100098,66.30029,0.95166016,0.8911133,2
2,naive,worlds/l/mjc_swimmer.json,5,0.6639101142500294,7.195622,215.86865,0.72021484,0.6352539,2
2,discrete_rtc,worlds/l/mjc_half_cheetah.json,5,0.6660085682990029,2.2109864,66.32959,0.9291992,0.8876953,2
2,discrete_rtc,worlds/l/mjc_swimmer.json,5,0.6660085682990029,6.3156743,189.47021,0.9223633,0.8300781,2
2,bid,worlds/l/mjc_half_cheetah.json,5,1.1570231820020127,2.1638672,64.916016,0.94677734,0.8901367,2
2,bid,worlds/l/mjc_swimmer.json,5,1.1570231820020127,6.9952803,209.8584,0.7841797,0.70458984,2
2,naive,worlds/l/mjc_half_cheetah.json,6,0.6564426618511788,2.2217286,66.651855,0.94384766,0.8808594,2
2,naive,worlds/l/mjc_swimmer.json,6,0.6564426618511788,7.3943524,221.83057,0.66015625,0.5854492,2
2,discrete_rtc,worlds/l/mjc_half_cheetah.json,6,0.6692291025508894,2.3513672,70.541016,0.91259766,0.87597656,2
2,discrete_rtc,worlds/l/mjc_swimmer.json,6,0.6692291025508894,6.6125,198.375,0.87841797,0.77001953,2
2,bid,worlds/l/mjc_half_cheetah.json,6,1.137528474049759,2.1935222,65.805664,0.94189453,0.8959961,2
2,bid,worlds/l/mjc_swimmer.json,6,1.137528474049759,7.2006025,216.01807,0.71191406,0.6298828,2
3,naive,worlds/l/mjc_half_cheetah.json,3,0.6523305785987759,2.4005861,72.01758,0.9091797,0.8666992,2
3,naive,worlds/l/mjc_swimmer.json,3,0.6523305785987759,7.554118,226.62354,0.5854492,0.5205078,2
3,discrete_rtc,worlds/l/mjc_half_cheetah.json,3,0.6732751554984133,2.2262046,66.78613,0.90185547,0.8701172,2
3,discrete_rtc,worlds/l/mjc_swimmer.json,3,0.6732751554984133,6.2325687,186.97705,0.92285156,0.81396484,2
3,bid,worlds/l/mjc_half_cheetah.json,3,1.1817554106499302,2.2299805,66.899414,0.9140625,0.8725586,2
3,bid,worlds/l/mjc_swimmer.json,3,1.1817554106499302,7.2504725,217.51416,0.6977539,0.62158203,2
3,naive,worlds/l/mjc_half_cheetah.json,4,0.6746906891494291,2.4071128,72.21338,0.91015625,0.8676758,2
3,naive,worlds/l/mjc_swimmer.json,4,0.6746906891494291,7.6727057,230.18115,0.53808594,0.48242188,2
3,discrete_rtc,worlds/l/mjc_half_cheetah.json,4,0.6703803492011502,2.3822105,71.46631,0.8774414,0.8486328,2
3,discrete_rtc,worlds/l/mjc_swimmer.json,4,0.6703803492011502,6.7017093,201.05127,0.85595703,0.7524414,2
3,bid,worlds/l/mjc_half_cheetah.json,4,1.164263172101346,2.300472,69.01416,0.9248047,0.8833008,2
3,bid,worlds/l/mjc_swimmer.json,4,1.164263172101346,7.422836,222.68506,0.63916016,0.56591797,2
3,naive,worlds/l/mjc_half_cheetah.json,5,0.6576856001483975,2.2995443,68.98633,0.9199219,0.87890625,2
3,naive,worlds/l/mjc_swimmer.json,5,0.6576856001483975,7.768425,233.05273,0.49609375,0.44873047,2
3,discrete_rtc,worlds/l/mjc_half_cheetah.json,5,0.7100755151506746,2.3834963,71.50488,0.86572266,0.84472656,2
3,discrete_rtc,worlds/l/mjc_swimmer.json,5,0.7100755151506746,7.0112796,210.33838,0.77197266,0.68310547,2
3,bid,worlds/l/mjc_half_cheetah.json,5,1.2579642197990324,2.24375,67.3125,0.9301758,0.8925781,2
3,bid,worlds/l/mjc_swimmer.json,5,1.2579642197990324,7.5622888,226.86865,0.56884766,0.51171875,2
4,naive,worlds/l/mjc_half_cheetah.json,4,0.6835035310999956,2.6479168,79.4375,0.875,0.82910156,2
4,naive,worlds/l/mjc_swimmer.json,4,0.6835035310999956,8.0404625,241.21387,0.33496094,0.29248047,2
4,discrete_rtc,worlds/l/mjc_half_cheetah.json,4,0.6822446850477718,2.376465,71.293945,0.85595703,0.83935547,2
4,discrete_rtc,worlds/l/mjc_swimmer.json,4,0.6822446850477718,7.270736,218.12207,0.69921875,0.61035156,2
4,bid,worlds/l/mjc_half_cheetah.json,4,1.2571183512482094,2.4423015,73.26904,0.89160156,0.8466797,2
4,bid,worlds/l/mjc_swimmer.json,4,1.2571183512482094,7.8827314,236.48193,0.43603516,0.39160156,2
0,naive,worlds/l/mjc_walker.json,1,0.6410499359015376,5.1860356,155.58105,0.98291016,0.8779297,3
0,naive,worlds/l/h17_unicycle.json,1,0.6410499359015376,2.6431317,79.293945,0.9995117,0.9980469,3
0,discrete_rtc,worlds/l/mjc_walker.json,1,0.6480923901486676,5.18973,155.6919,0.98339844,0.8828125,3
0,discrete_rtc,worlds/l/h17_unicycle.json,1,0.6480923901486676,2.6431317,79.293945,0.9995117,0.9980469,3
0,bid,worlds/l/mjc_walker.json,1,1.1682791119499598,5.2364097,157.09229,0.95654297,0.8564453,3
0,bid,worlds/l/h17_unicycle.json,1,1.1682791119499598,2.7061036,81.183105,1.0,0.9995117,3
0,naive,worlds/l/mjc_walker.json,2,0.660601017047884,5.3122563,159.36768,0.95214844,0.8461914,3
0,naive,worlds/l/h17_unicycle.json,2,0.660601017047884,2.7040203,81.120605,0.9951172,0.99121094,3
0,discrete_rtc,worlds/l/mjc_walker.json,2,0.6571879280003486,5.3088217,159.26465,0.9501953,0.84765625,3
0,discrete_rtc,worlds/l/h17_unicycle.json,2,0.6571879280003486,2.7040203,81.120605,0.9951172,0.99121094,3
0,bid,worlds/l/mjc_walker.json,2,1.164382722301525,5.337305,160.11914,0.9277344,0.82910156,3
0,bid,worlds/l/h17_unicycle.json,2,1.164382722301525,2.7455242,82.36572,0.9980469,0.99658203,3
0,naive,worlds/l/mjc_walker.json,3,0.6622827402490656,5.3329268,159.9878,0.9082031,0.8222656,3
0,naive,worlds/l/h17_unicycle.json,3,0.6622827402490656,2.781006,83.430176,0.99316406,0.9897461,3
0,discrete_rtc,worlds/l/mjc_walker.json,3,0.6600207439478254,5.347103,160.41309,0.90527344,0.8173828,3
0,discrete_rtc,worlds/l/h17_unicycle.json,3,0.6600207439478254,2.781006,83.430176,0.99316406,0.9897461,3
0,bid,worlds/l/mjc_walker.json,3,1.1297691616491647,5.476221,164.28662,0.89208984,0.8027344,3
0,bid,worlds/l/h17_unicycle.json,3,1.1297691616491647,2.7619305,82.85791,0.9975586,0.99658203,3
0,naive,worlds/l/mjc_walker.json,4,0.6557642100000521,5.4391117,163.17334,0.87939453,0.8017578,3
0,naive,worlds/l/h17_unicycle.json,4,0.6557642100000521,2.8477702,85.433105,0.9082031,0.9326172,3
0,discrete_rtc,worlds/l/mjc_walker.json,4,0.6583292504015844,5.443132,163.29395,0.8774414,0.7963867,3
0,discrete_rtc,worlds/l/h17_unicycle.json,4,0.6583292504015844,2.8477702,85.433105,0.9082031,0.9326172,3
0,bid,worlds/l/mjc_walker.json,4,1.1553044266009238,5.5293946,165.88184,0.86328125,0.7910156,3
0,bid,worlds/l/h17_unicycle.json,4,1.1553044266009238,2.8575034,85.7251,0.9213867,0.9448242,3
0,naive,worlds/l/mjc_walker.json,5,0.647441115201218,5.438444,163.15332,0.8540039,0.80322266,3
0,naive,worlds/l/h17_unicycle.json,5,0.647441115201218,2.9145021,87.43506,0.9277344,0.9472656,3
0,discrete_rtc,worlds/l/mjc_walker.json,5,0.6579898923519067,5.426384,162.7915,0.8515625,0.7998047,3
0,discrete_rtc,worlds/l/h17_unicycle.json,5,0.6579898923519067,2.9145021,87.43506,0.9277344,0.9472656,3
0,bid,worlds/l/mjc_walker.json,5,1.1736686643998837,5.5030603,165.0918,0.8256836,0.76953125,3
0,bid,worlds/l/h17_unicycle.json,5,1.1736686643998837,2.9452639,88.35791,0.94189453,0.95654297,3
0,naive,worlds/l/mjc_walker.json,6,0.663399549247697,5.5822268,167.4668,0.83154297,0.76660156,3
0,naive,worlds/l/h17_unicycle.json,6,0.663399549247697,2.9061852,87.18555,0.98828125,0.98535156,3
