delay,method,level,execute_horizon,mean_inference_s,mean_task_completion_time_s,returned_episode_lengths,returned_episode_returns,returned_episode_solved
0,vlash,worlds/l/h17_unicycle.json,5,0.7025077702011913,2.9181967,87.5459,0.8847656,0.9165039
0,vlash,worlds/l/chain_lander.json,5,0.7025077702011913,1.6050131,48.15039,0.9975586,0.94921875
0,vlash,worlds/l/mjc_walker.json,6,0.6774439739994704,5.6148276,168.44482,0.7167969,0.7084961
0,vlash,worlds/l/h17_unicycle.json,6,0.6774439739994704,2.97098,89.129395,0.9873047,0.98583984
0,vlash,worlds/l/chain_lander.json,6,0.6774439739994704,1.6202149,48.606445,0.99902344,0.9423828
0,vlash,worlds/l/mjc_walker.json,7,0.6997577729984187,5.6481447,169.44434,0.6513672,0.65625
0,vlash,worlds/l/h17_unicycle.json,7,0.6997577729984187,3.0311036,90.933105,0.93408203,0.9506836
0,vlash,worlds/l/chain_lander.json,7,0.6997577729984187,1.6162598,48.487793,0.9970703,0.953125
0,vlash,worlds/l/mjc_walker.json,8,0.6817136166035198,5.7030764,171.09229,0.50146484,0.5463867
0,vlash,worlds/l/h17_unicycle.json,8,0.6817136166035198,3.0813153,92.43945,0.9248047,0.94433594
0,vlash,worlds/l/chain_lander.json,8,0.6817136166035198,1.6255535,48.7666,0.9975586,0.9511719
1,vlash,worlds/l/mjc_walker.json,1,0.6769375781470444,5.43947,163.18408,0.8544922,0.7836914
1,vlash,worlds/l/h17_unicycle.json,1,0.6769375781470444,2.7204754,81.61426,0.9975586,0.99365234
1,vlash,worlds/l/chain_lander.json,1,0.6769375781470444,1.60223,48.066895,0.99902344,0.95458984
1,vlash,worlds/l/mjc_walker.json,2,0.6818677233997732,5.568815,167.06445,0.7944336,0.7524414
1,vlash,worlds/l/h17_unicycle.json,2,0.6818677233997732,2.7908368,83.7251,0.8955078,0.92333984
1,vlash,worlds/l/chain_lander.json,2,0.6818677233997732,1.6037436,48.112305,0.9995117,0.95410156
1,vlash,worlds/l/mjc_walker.json,3,0.6891669812961482,5.5566573,166.6997,0.75146484,0.7363281
1,vlash,worlds/l/h17_unicycle.json,3,0.6891669812961482,2.8239098,84.717285,0.8671875,0.90234375
1,vlash,worlds/l/chain_lander.json,3,0.6891669812961482,1.6067383,48.20215,0.9970703,0.9477539
